date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd,p_now,p_hist,p20
2026-04-01,VRE,CTCP Vincom Retail,HSX,8630,27.55,10207100.0,281205605000.0,244103740000.0,0.410518610453763,0.1,0.2552593052268815
2026-04-01,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,80.0,1876800.0,150144000000.0,108382505000.0,0.05707375885034852,0.45,0.2535368794251743
2026-04-01,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,11.6,7957900.0,92311640000.0,134368222000.0,0.4545491242236471,0.05,0.2522745621118236
2026-04-01,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,16.9,520100.0,8789690000.0,8304948500.0,0.2520120695461768,0.25,0.25100603477308836
2026-04-01,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,23.05,952500.0,21955125000.0,22869501500.0,0.15000550333450582,0.35,0.2500027516672529
2026-04-01,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,17.2,5681800.0,97726960000.0,113512908500.0,0.49931410940344156,0.0,0.24965705470172078
2026-04-01,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,HSX,2350,22.9,527500.0,12079750000.0,13461304250.0,0.3919012217793012,0.1,0.2459506108896506
2026-04-01,PIV,CTCP PIV,UPCOM,5370,6.7,190800.0,1278360000.0,2549700000.0,0.3887184492332733,0.1,0.24435922461663667
2026-04-01,PTB,CTCP Phú Tài,HSX,2350,49.35,96400.0,4757340000.0,5908554250.0,0.4353590657109742,0.05,0.2426795328554871
2026-04-01,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,32.92,1029900.0,33904308000.0,16155582600.0,0.484649790910323,0.0,0.2423248954551615
2026-04-01,CTF,CTCP City Auto,HSX,3350,18.5,356200.0,6589700000.0,5925572250.0,0.4828263168785327,0.0,0.24141315843926636
2026-04-01,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,28.1,1523900.0,42821590000.0,19909967750.0,0.2805395290047169,0.2,0.24026976450235846
2026-04-01,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.3,443100.0,3677730000.0,4292980000.0,0.3293315160500623,0.15,0.23966575802503115
2026-04-01,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.6,1895900.0,16304740000.0,6826690000.0,0.1729676363166607,0.3,0.23648381815833036
2026-04-01,DHC,CTCP Đông Hải Bến Tre,HSX,1730,35.3,158100.0,5580930000.0,9514276750.0,0.4646149293966913,0.0,0.23230746469834565
2026-04-01,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,5.3,1651600.0,8753480000.0,6025517500.0,0.20995423444981035,0.25,0.22997711722490516
2026-04-01,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,16.25,857000.0,13926250000.0,7986686500.0,0.40806578510269553,0.05,0.22903289255134776
2026-04-01,ANV,CTCP Nam Việt,HSX,3570,23.85,873700.0,20837745000.0,20842920750.0,0.253080499061901,0.2,0.2265402495309505
2026-04-01,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,17.0,1746800.0,29695600000.0,32732698000.0,0.4522283846405477,0.0,0.22611419232027385
2026-04-01,DPR,CTCP Cao su Đồng Phú,HSX,1350,40.25,648300.0,26094075000.0,18083265000.0,0.40154679447791775,0.05,0.22577339723895887
2026-04-01,VIX,CTCP Chứng khoán VIX,HSX,8780,17.0,46206200.0,785505400000.0,645008597000.0,0.09813663537028403,0.35,0.22406831768514202
2026-04-01,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.81,602800.0,4105068000.0,3076046300.0,0.3958856828448001,0.05,0.22294284142240003
2026-04-01,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,40.25,10071800.0,405389950000.0,312674509500.0,0.33306670515066233,0.1,0.21653335257533118
2026-04-01,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,13.1,110800.0,1451480000.0,5192896500.0,0.1323177606136141,0.3,0.21615888030680705
2026-04-01,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.1,1445800.0,8819380000.0,25863446000.0,0.42788655799372477,0.0,0.21394327899686238
2026-04-01,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.5,333400.0,11168900000.0,8948186500.0,0.4191793198477188,0.0,0.2095896599238594
2026-04-01,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,44.5,469200.0,20879400000.0,34742915250.0,0.316993943006353,0.1,0.20849697150317648
2026-04-01,PVI,CTCP PVI,HNX,8770,79.9,29000.0,2317100000.0,4413829000.0,0.2159306587849737,0.2,0.20796532939248685
2026-04-01,DHA,CTCP Hóa An,HSX,2350,47.8,71400.0,3412920000.0,2320397500.0,0.11487695805854613,0.3,0.20743847902927307
2026-04-01,NKG,CTCP Thép Nam Kim,HSX,1750,13.9,2983400.0,41469260000.0,70306007750.0,0.26044174687405425,0.15,0.2052208734370271
2026-04-01,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,7.0,1760800.0,12325600000.0,4966233500.0,0.20881534428675388,0.2,0.20440767214337696
2026-04-01,HAX,CTCP Dịch Vụ Ô Tô Hàng Xanh,HSX,3350,10.65,482200.0,5135430000.0,3015787500.0,0.4042277056288923,0.0,0.20211385281444616
2026-04-01,VCS,CTCP Vicostone,HNX,2350,41.1,82800.0,3403080000.0,2194354500.0,0.4020787998416314,0.0,0.2010393999208157
2026-04-01,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,25.6,13765700.0,352401920000.0,325652722250.0,0.34964905806357754,0.05,0.19982452903178877
2026-04-01,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,24.73,153500.0,3796055000.0,2412779900.0,0.39608264191546677,0.0,0.19804132095773339
2026-04-01,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,13.3,243800.0,3242540000.0,7736407500.0,0.34553203795338994,0.05,0.19776601897669496
2026-04-01,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,24.4,292900.0,7146760000.0,9638568500.0,0.29329330210752985,0.1,0.19664665105376494
2026-04-01,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,56.6,918400.0,51981440000.0,43335880500.0,0.19253451699449048,0.2,0.19626725849724524
2026-04-01,EVG,CTCP Tập đoàn Everland,HSX,8630,6.4,490100.0,3136640000.0,4442221050.0,0.18834303685835777,0.2,0.1941715184291789
2026-04-01,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.3,263500.0,2714050000.0,2222684500.0,0.3364549566237421,0.05,0.19322747831187104
2026-04-01,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.25,13526500.0,219805625000.0,161810446250.0,0.38601519015156693,0.0,0.19300759507578347
2026-04-01,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.62,3228400.0,8458408000.0,6480416850.0,0.2857971378726004,0.1,0.1928985689363002
2026-04-01,POM,CTCP Thép POMINA,UPCOM,1750,4.0,0.0,0.0,2036656500.0,0.03258709183690229,0.35,0.19129354591845113
2026-04-01,KDC,CTCP Tập đoàn KIDO,HSX,3570,49.2,109900.0,5407080000.0,20452667500.0,0.3822534823859723,0.0,0.19112674119298614
2026-04-01,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,26.5,4925000.0,130512500000.0,102785854500.0,0.3807300640237074,0.0,0.1903650320118537
2026-04-01,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.25,759500.0,8544375000.0,17786259000.0,0.37801534986334034,0.0,0.18900767493167017
2026-04-01,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,27.35,14401800.0,393889230000.0,240382301250.0,0.024938019627612468,0.35,0.1874690098138062
2026-04-01,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,18.35,359700.0,6600495000.0,5305991000.0,0.1734641786570852,0.2,0.1867320893285426
2026-04-01,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,50.5,2855400.0,144197700000.0,178170055000.0,0.022747046953628055,0.35,0.18637352347681402
2026-04-01,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,7.08,993500.0,7033980000.0,6598105950.0,0.32240430496602746,0.05,0.18620215248301372
2026-04-01,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,14.3,4879200.0,69772560000.0,16103112000.0,0.36592703835865803,0.0,0.18296351917932901
2026-04-01,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.75,353100.0,8386125000.0,8906064000.0,0.35882277275973873,0.0,0.17941138637986936
2026-04-01,TRC,CTCP Cao su Tây Ninh,HSX,1350,72.1,10500.0,757050000.0,2990075500.0,0.30822435682970933,0.05,0.17911217841485466
2026-04-01,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.1,423900.0,3009690000.0,2995619500.0,0.20703290776202016,0.15,0.17851645388101006
2026-04-01,YEG,CTCP Tập đoàn Yeah1,HSX,5750,10.15,884200.0,8974630000.0,11071321900.0,0.10646300390507112,0.25,0.17823150195253556
2026-04-01,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,16.25,13014900.0,211492125000.0,162877127750.0,0.1437667233639652,0.2,0.1718833616819826
2026-04-01,VAB,Ngân hàng TMCP Việt Á,HSX,8350,10.1,429500.0,4337950000.0,4618270000.0,0.33100094309339784,0.0,0.16550047154669892
2026-04-01,BIG,CTCP Đầu tư BIG Group Holdings,UPCOM,2350,6.4,466900.0,2988160000.0,3691667000.0,0.17851482444637037,0.15,0.16425741222318518
2026-04-01,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,27.1,547700.0,14842670000.0,15578621000.0,0.1768119747127131,0.15,0.16340598735635653
2026-04-01,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.85,193300.0,2290605000.0,2425801000.0,0.32549262406819546,0.0,0.16274631203409773
2026-04-01,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,15.4,194600.0,2996840000.0,5434771250.0,0.2666535055521021,0.05,0.15832675277605104
2026-04-01,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.8,1270400.0,16261120000.0,13737443750.0,0.11413674137985583,0.2,0.1570683706899279
2026-04-01,TNT,CTCP Tập đoàn TNT,HSX,1770,8.26,6600.0,54516000.0,2247585850.0,0.16036822461217498,0.15,0.15518411230608747
2026-04-01,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,13.05,10934900.0,142700445000.0,130840365000.0,0.259718248584072,0.05,0.154859124292036
2026-04-01,BMP,CTCP Nhựa Bình Minh,HSX,1350,131.5,174300.0,22920450000.0,32634709000.0,0.09722221596363052,0.2,0.14861110798181526
2026-04-01,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.05,1258200.0,16419510000.0,22685905500.0,0.29022898016036613,0.0,0.14511449008018307
2026-04-01,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,29.2,167200.0,4882240000.0,2995279500.0,0.06729350854016636,0.2,0.13364675427008318
2026-04-01,FTS,CTCP Chứng khoán FPT,HSX,8780,27.35,1809500.0,49489825000.0,24516167500.0,0.1823069067407837,0.05,0.11615345337039185
2026-04-01,CDC,CTCP Chương Dương,HSX,2350,21.6,94400.0,2039040000.0,17352344500.0,0.22533036465896183,0.0,0.11266518232948092
2026-04-01,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,141.0,3637400.0,512873400000.0,779088209000.0,0.21986823077906717,0.0,0.10993411538953358
2026-04-01,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,13.0,469000.0,6097000000.0,4346919750.0,0.21770893286542178,0.0,0.10885446643271089
2026-04-01,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.5,424100.0,5725350000.0,3378949000.0,0.1620616734671188,0.05,0.1060308367335594
2026-04-01,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,57.3,73400.0,4205820000.0,10016196500.0,0.20684031720140106,0.0,0.10342015860070053
2026-04-01,SJS,CTCP SJ Group,HSX,8630,49.0,17300.0,847700000.0,2407114750.0,0.19754910282583266,0.0,0.09877455141291633
2026-04-01,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,10.9,228700.0,2492830000.0,2701342500.0,0.1965406082264529,0.0,0.09827030411322644
2026-04-01,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.54,7819300.0,43318922000.0,37495779150.0,0.19213617566385133,0.0,0.09606808783192566
2026-04-01,SSI,CTCP Chứng khoán SSI,HSX,8780,27.9,40298800.0,1124336520000.0,670251339250.0,0.1725866373743286,0.0,0.0862933186871643
2026-04-01,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,144.0,171100.0,24638400000.0,36678559000.0,0.1217323414526802,0.05,0.0858661707263401
2026-04-01,NNC,CTCP Đá Núi Nhỏ,HSX,2350,52.0,37900.0,1970800000.0,2825013500.0,0.16726395929067395,0.0,0.08363197964533697
2026-04-01,FPT,CTCP FPT,HSX,9530,75.3,8534000.0,642610200000.0,626942025000.0,0.10848079694968851,0.05,0.07924039847484426
2026-04-01,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,40.7,4263100.0,173508170000.0,132841876000.0,0.04968367692662,0.1,0.07484183846331
2026-04-01,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,23.2,344000.0,7980800000.0,6929529500.0,0.04835970983430449,0.1,0.07417985491715225
2026-04-01,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,29.1,201600.0,5866560000.0,8415571000.0,0.1366106587293568,0.0,0.0683053293646784
2026-04-01,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,63.9,58600.0,3744540000.0,5073916500.0,0.1270811112683962,0.0,0.0635405556341981
2026-04-01,APG,CTCP Chứng khoán APG,HSX,8780,5.8,744900.0,4320420000.0,3816806350.0,0.01346486445546281,0.05,0.03173243222773141
2026-04-01,VCK,CTCP Chứng khoán VPS,HSX,8780,35.0,7347600.0,257166000000.0,189499848500.0,,,
2026-04-01,GEL,CTCP Hạ tầng Gelex,HSX,8630,35.5,5637100.0,200117050000.0,147874847250.0,,,
2026-04-01,VPL,CTCP Vinpearl,HSX,5750,83.9,2375500.0,199304450000.0,82113591500.0,,,
2026-04-01,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,51.9,1587900.0,82412010000.0,73770587000.0,,,
2026-04-01,VPX,CTCP Chứng khoán VPBank,HSX,8780,29.25,1693100.0,49523175000.0,36820924250.0,,,
2026-04-01,F88,CTCP Đầu tư F88,UPCOM,8770,134.6,58000.0,7806800000.0,13549421500.0,,,
2026-04-01,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,UPCOM,2350,14.2,369200.0,5242640000.0,5307313500.0,,,
2026-04-01,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,38.6,44000.0,1698400000.0,3362614750.0,,,
2026-04-02,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,60.9,949400.0,57818460000.0,41449621500.0,0.9527289745942301,0.85,0.901364487297115
2026-04-02,AAV,CTCP AAV Group,HNX,8630,8.8,740100.0,6512880000.0,8279083500.0,0.9830532676445417,0.5,0.7415266338222708
2026-04-02,MST,CTCP Đầu tư MST,HNX,2350,8.9,2932400.0,26098360000.0,20768241500.0,0.96391945562756,0.5,0.7319597278137799
2026-04-02,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.8,1509900.0,8757420000.0,2295457000.0,0.9774097865500857,0.45,0.7137048932750428
2026-04-02,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,169.5,85200.0,14441400000.0,6392887500.0,0.9894428162139987,0.4,0.6947214081069993
2026-04-02,GEE,CTCP Điện lực Gelex,HSX,2730,208.3,1300300.0,270852490000.0,163146054000.0,0.92666370251542,0.45,0.68833185125771
2026-04-02,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,13.55,5609600.0,76010080000.0,50781843500.0,0.9309129523238086,0.4,0.6654564761619043
2026-04-02,MZG,CTCP MiZa,UPCOM,1730,13.1,327000.0,4283700000.0,4835142500.0,0.6623312094418761,,0.6623312094418761
2026-04-02,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,48.5,1196700.0,58039950000.0,30910886750.0,0.9584730959031942,0.3,0.6292365479515971
2026-04-02,NAF,CTCP Nafoods Group,HSX,3530,48.9,635700.0,31085730000.0,30897026250.0,0.8910804727549366,0.3,0.5955402363774683
2026-04-02,TCO,CTCP Janus Group,HSX,2770,13.95,473900.0,6610905000.0,5855818000.0,0.9844441381027277,0.2,0.5922220690513639
2026-04-02,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,38.0,193800.0,7364400000.0,4569757500.0,0.9490636763700435,0.2,0.5745318381850217
2026-04-02,HUT,CTCP Tasco,HNX,2350,16.7,3557100.0,59403570000.0,42989321000.0,0.6948890239802191,0.45,0.5724445119901096
2026-04-02,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,18.5,16804800.0,310888800000.0,400900220250.0,0.5901703265855334,0.55,0.5700851632927667
2026-04-02,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,11.6,267400.0,3101840000.0,3689132000.0,0.9388064522109623,0.2,0.5694032261054811
2026-04-02,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,19.45,577800.0,11238210000.0,4774602750.0,0.8262325268393236,0.3,0.5631162634196618
2026-04-02,IDC,Tổng công ty IDICO - CTCP,HNX,8630,48.0,2464600.0,118300800000.0,92180146000.0,0.817630446826334,0.3,0.558815223413167
2026-04-02,CRC,CTCP Create Capital Việt Nam,HSX,2350,10.15,1746900.0,17731035000.0,34915227200.0,0.758706453928544,0.35,0.5543532269642719
2026-04-02,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.2,3336800.0,20688160000.0,25863446000.0,0.6405498598311218,0.45,0.5452749299155609
2026-04-02,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,45.9,596000.0,27356400000.0,11712059500.0,0.7359225910454749,0.35,0.5429612955227374
2026-04-02,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,169.8,35800.0,6078840000.0,7608924000.0,0.6227417165527789,0.45,0.5363708582763894
2026-04-02,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,14.7,133400.0,1960980000.0,2730370000.0,0.8075217432913128,0.25,0.5287608716456564
2026-04-02,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,9.1,165900.0,1509690000.0,2347970200.0,0.5551130066460279,0.5,0.527556503323014
2026-04-02,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,27.0,815600.0,22021200000.0,23502847500.0,0.6404452873891038,0.4,0.5202226436945518
2026-04-02,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.5,1566900.0,41522850000.0,39297601500.0,0.634100414738424,0.4,0.517050207369212
2026-04-02,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.75,9342200.0,128455250000.0,112247012500.0,0.7588033674314857,0.25,0.5044016837157428
2026-04-02,DXP,CTCP Cảng Đoạn Xá,HNX,2770,13.0,390000.0,5070000000.0,7307849500.0,0.7784953653348087,0.2,0.48924768266740437
2026-04-02,DDV,CTCP DAP - VINACHEM,UPCOM,1350,27.4,1104500.0,30263300000.0,25797819500.0,0.3241069362186677,0.65,0.48705346810933386
2026-04-02,VHM,CTCP Vinhomes,HSX,8630,117.9,16320300.0,1924163370000.0,847008785500.0,0.9208643987097958,0.05,0.4854321993548979
2026-04-02,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,22.2,9456000.0,209923200000.0,231058775750.0,0.6699045802057976,0.3,0.48495229010289875
2026-04-02,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.55,4959300.0,37442715000.0,20239535250.0,0.7671240777742367,0.2,0.48356203888711835
2026-04-02,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.4,569800.0,6495720000.0,2150777500.0,0.7086114487627094,0.25,0.4793057243813547
2026-04-02,GEG,CTCP Điện Gia Lai,HSX,7530,16.3,1379400.0,22484220000.0,19439764000.0,0.7050966288703495,0.25,0.47754831443517476
2026-04-02,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,14.45,13930300.0,201292835000.0,247937660000.0,0.3005470788228216,0.65,0.4752735394114108
2026-04-02,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,98.3,426000.0,41875800000.0,39287927000.0,0.44895132201021887,0.5,0.4744756610051094
2026-04-02,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,12.8,1379300.0,17655040000.0,6639947500.0,0.8454306946300724,0.1,0.47271534731503617
2026-04-02,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,60.9,187600.0,11424840000.0,14948458500.0,0.6430589322629264,0.3,0.4715294661314632
2026-04-02,TV1,CTCP Tư vấn Xây dựng Điện 1,UPCOM,2790,36.9,115000.0,4243500000.0,3951239000.0,0.886947231733861,0.05,0.46847361586693054
2026-04-02,VIX,CTCP Chứng khoán VIX,HSX,8780,16.6,27862700.0,462520820000.0,645008597000.0,0.07696092578276281,0.85,0.4634804628913814
2026-04-02,GMD,CTCP Gemadept,HSX,2770,74.0,4951700.0,366425800000.0,120860294000.0,0.725775774859166,0.2,0.462887887429583
2026-04-02,BVH,Tập đoàn Bảo Việt,HSX,8570,82.5,1405000.0,115912500000.0,52577046500.0,0.9232426422768136,0.0,0.4616213211384068
2026-04-02,C69,CTCP Xây dựng 1369,HNX,2350,15.8,197200.0,3115760000.0,8752466000.0,0.6214518731582196,0.3,0.46072593657910976
2026-04-02,FOX,CTCP Viễn thông FPT,UPCOM,6530,84.6,322600.0,27291960000.0,19919778000.0,0.8146654062590742,0.1,0.4573327031295371
2026-04-02,REE,CTCP Cơ điện lạnh,HSX,7530,66.3,1850200.0,122668260000.0,76710272000.0,0.706171783754397,0.2,0.4530858918771985
2026-04-02,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.8,139300.0,2200940000.0,2084190250.0,0.24641446028830824,0.65,0.44820723014415415
2026-04-02,ABB,Ngân hàng TMCP An Bình,UPCOM,8350,14.5,1878300.0,27235350000.0,11646136500.0,0.7449588343431036,0.15,0.4474794171715518
2026-04-02,TV2,CTCP Tư vấn Xây dựng Điện 2,HSX,2790,38.0,359500.0,13661000000.0,16097597750.0,0.5937788578302176,0.3,0.44688942891510874
2026-04-02,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.25,3905100.0,63457875000.0,78571666250.0,0.5420445460566874,0.35,0.4460222730283437
2026-04-02,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,14.95,2588000.0,38690600000.0,67806466000.0,0.3865995458808359,0.5,0.44329977294041795
2026-04-02,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.75,841300.0,9885275000.0,6296054250.0,0.7322974345628392,0.15,0.44114871728141963
2026-04-02,BFC,CTCP Phân bón Bình Điền,HSX,1350,57.2,197100.0,11274120000.0,14150434000.0,0.37812399224053134,0.5,0.43906199612026564
2026-04-02,DGW,CTCP Thế giới số,HSX,5370,45.95,1913200.0,87911540000.0,70859506250.0,0.6279228335386323,0.25,0.43896141676931616
2026-04-02,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,21.55,5945200.0,128119060000.0,155330630500.0,0.17427528010077972,0.7,0.43713764005038985
2026-04-02,CTD,CTCP Xây dựng COTECCONS,HSX,2350,82.0,1531700.0,125599400000.0,71193831500.0,0.6710958820519215,0.2,0.4355479410259607
2026-04-02,BMI,Tổng CTCP Bảo Minh,HSX,8530,17.45,584700.0,10203015000.0,6872621250.0,0.6157776679616659,0.25,0.43288883398083294
2026-04-02,NLG,CTCP Đầu tư Nam Long,HSX,8630,29.5,4351800.0,128378100000.0,82592236750.0,0.6140334959332937,0.25,0.43201674796664685
2026-04-02,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,17.2,9576400.0,164714080000.0,189263535000.0,0.8098619174004503,0.05,0.4299309587002252
2026-04-02,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,34.95,871000.0,30441450000.0,79360390500.0,0.40800344168693886,0.45,0.42900172084346944
2026-04-02,PC1,CTCP Tập đoàn PC1,HSX,2350,27.8,6164200.0,171364760000.0,180770509500.0,0.7055607681273508,0.15,0.4277803840636754
2026-04-02,BSI,CTCP Chứng khoán BIDV,HSX,8780,36.8,669300.0,24630240000.0,14236373000.0,0.4524181877920317,0.4,0.42620909389601586
